fr_Nhpyrrole,fr_SH,fr_amide,fr_benzene,fr_bicyclic,fr_guanido,fr_imidazole,fr_para_hydroxylation,fr_phenol,fr_sulfide,AvgIpc,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex
0,6,52,4,0,7,0,0,4,0,0.8317442634987036,0.1272264631043257,0.2493638676844784,0.4223918575063613,15.42645513381208,15.42645513381208,-2.476255069289896
0,1,12,0,0,0,0,0,0,0,1.000599591811572,0.2568807339449541,0.4128440366972477,0.5963302752293578,14.86796437337036,14.86796437337036,-1.306577678641594
0,1,12,0,0,0,0,0,0,0,0.8579238912332673,0.2385321100917431,0.3761467889908257,0.5229357798165137,14.77423857229936,14.77423857229936,-1.300958160187596
0,1,12,0,0,6,0,0,0,0,0.8448433428384098,0.2644628099173554,0.4132231404958678,0.5867768595041323,15.03939917089994,15.03939917089994,-1.518536803757654
0,1,12,0,0,6,0,0,0,0,0.8582279597747905,0.2479338842975207,0.3801652892561984,0.5206611570247934,14.95900237820102,14.95900237820102,-1.512917285303656
0,1,14,0,0,0,0,0,0,0,0.8424701040013749,0.224,0.36,0.52,14.98957246113915,14.98957246113915,-1.33645404544138
0,0,2,1,0,0,0,0,1,0,2.595645467298357,1.037037037037037,1.592592592592593,2.074074074074074,12.20675161218451,12.20675161218451,-1.307981439489376
3,0,19,6,2,3,1,2,2,0,1.689863378527888,0.3350253807106599,0.649746192893401,1.020304568527919,15.77089838212879,15.77089838212879,-1.903154716427639
0,0,12,1,0,0,0,0,0,0,0.8654675592239525,0.2912621359223301,0.5048543689320388,0.7572815533980582,14.35356093585237,14.35356093585237,-1.306717296295668
0,0,12,1,0,0,0,0,0,0,0.9168844160101749,0.2912621359223301,0.5048543689320388,0.7669902912621359,14.39879602906332,14.39879602906332,-1.311926137871119
0,0,12,1,0,0,0,0,0,0,0.8665908374634654,0.2912621359223301,0.5048543689320388,0.7475728155339806,14.34951925961348,14.34951925961348,-1.301421023824487
0,0,12,1,0,2,0,0,0,0,0.9557871138617648,0.3364485981308411,0.5794392523364486,0.8598130841121495,14.39595236939695,14.39595236939695,-1.406239813012697
0,0,12,0,0,0,0,0,0,0,0.9004612471889669,0.2474226804123711,0.422680412371134,0.6288659793814433,14.30168840162192,14.30168840162192,-1.302972858692948
1,5,34,0,0,0,1,0,0,2,1.672727605938614,0.2907488986784141,0.5550660792951542,0.9162995594713657,14.57025938779948,14.57025938779948,-2.03716512139892
3,0,34,5,3,2,0,3,0,1,1.677116554288038,0.2435424354243542,0.4797047970479705,0.7564575645756457,15.93363983194242,15.93363983194242,-2.225930765997048
2,0,32,4,2,4,0,2,0,3,1.67859753242139,0.264367816091954,0.524904214559387,0.8467432950191571,15.82855131583818,15.82855131583818,-2.148344032852815
1,0,6,1,1,1,0,1,0,0,3.969462471242077,0.8666666666666667,1.516666666666667,2.15,14.45357244565854,14.45357244565854,-1.451127495297955
2,0,4,1,0,0,2,0,0,0,3.809268394473608,0.8181818181818182,1.409090909090909,1.954545454545455,13.31008345997704,13.31008345997704,-1.248722260601701
2,1,30,4,2,3,0,2,2,0,1.6579228834022,0.2690763052208835,0.5220883534136547,0.8714859437751004,15.86347063419216,15.86347063419216,-2.297178512948915
0,1,30,1,0,3,0,0,1,0,1.674084880227043,0.2857142857142857,0.5622119815668203,0.9216589861751152,14.92018095975379,14.92018095975379,-2.280757386120345
1,1,30,3,1,3,0,1,2,0,1.656476219558754,0.2791666666666667,0.5458333333333333,0.9083333333333333,15.62150141497597,15.62150141497597,-2.293211163553317
1,1,30,3,1,3,0,1,2,0,1.701150766209113,0.2791666666666667,0.55,0.9166666666666666,15.33533896703686,15.33533896703686,-2.29006053100484
2,1,23,4,2,3,0,2,2,0,1.654382653254057,0.3095238095238095,0.6047619047619047,1.0,15.81323135831255,15.81323135831255,-2.139935740187258
2,1,18,4,2,3,0,2,2,0,1.662531748760403,0.36,0.6742857142857143,1.08,15.70248240027509,15.70248240027509,-2.053044250186502
1,0,25,2,0,0,1,0,0,0,1.545351925444281,0.3089005235602094,0.6073298429319371,1.015706806282723,15.28340869533088,15.28340869533088,-1.856644652425864
0,0,23,3,0,0,0,0,0,0,1.687330505039966,0.2840909090909091,0.5568181818181818,0.9318181818181818,14.90189643483023,14.90189643483023,-1.826500142932021
1,0,27,1,0,0,1,0,0,0,1.6831126014286,0.2935323383084577,0.5920398009950248,1.014925373134328,14.99731742194436,14.99731742194436,-1.840738363220827
1,0,14,0,0,0,1,0,0,0,1.751371451111816,0.4347826086956522,0.8,1.208695652173913,14.45425417465391,14.45425417465391,-1.764765308097609
0,0,11,0,0,0,0,0,0,1,3.459059330534703,0.4,0.7411764705882353,1.094117647058824,14.29130474684793,14.29130474684793,-1.645007939688174
0,0,10,1,0,0,0,0,0,0,3.406655495559137,0.5063291139240507,0.9873417721518988,1.493670886075949,14.16541108688587,14.16541108688587,-1.530246878904529
0,0,16,0,0,0,0,0,0,0,0.8376713559826608,0.2972972972972973,0.6126126126126126,1.036036036036036,14.33525526843327,14.33525526843327,-1.661273062103673
0,0,9,1,0,0,0,0,0,0,3.348844402445323,0.5277777777777778,1.0,1.5,14.27625819453301,14.27625819453301,-1.59437259064379
1,0,8,0,0,0,1,0,0,1,3.697446464389421,0.7288135593220338,1.322033898305085,1.830508474576271,13.6435773507162,13.6435773507162,-1.264109549652596
1,0,9,1,1,0,0,1,0,0,3.835586569882866,0.5189873417721519,0.9620253164556962,1.443037974683544,14.55730962772313,14.55730962772313,-1.272338387001928
0,0,14,1,0,0,0,0,0,0,0.8562007848562367,0.3809523809523809,0.7238095238095238,1.114285714285714,14.65763325924642,14.65763325924642,-1.699741955777877
0,0,12,1,0,0,0,0,0,0,0.8524314161724681,0.36,0.67,1.06,14.58540247376662,14.58540247376662,-1.708168944559099
0,0,12,1,0,0,0,0,0,0,1.800257141689392,0.4842105263157895,0.9157894736842105,1.378947368421053,14.73147842650297,14.73147842650297,-1.59434782904436
2,0,13,1,1,0,1,1,0,0,1.726744531327385,0.4845360824742268,0.9896907216494846,1.577319587628866,14.31744240314049,14.31744240314049,-1.312927916386608
1,0,16,0,0,0,1,0,0,0,1.120386837169231,0.360655737704918,0.6639344262295082,1.016393442622951,14.36639228791838,14.36639228791838,-1.757188099189363
0,0,7,1,0,0,0,0,0,0,3.112942545589997,0.660377358490566,1.150943396226415,1.622641509433962,13.66712035079624,13.66712035079624,-1.438791602214191
1,0,11,0,0,0,1,0,0,1,3.953491327467031,0.5432098765432098,1.0,1.493827160493827,14.02850741327356,14.02850741327356,-1.833580500156909
0,0,12,0,0,0,0,0,0,0,1.843862881447147,0.5,0.9,1.322222222222222,14.3938062846146,14.3938062846146,-1.72212786303445
0,0,16,2,0,0,0,0,0,0,1.704702965487624,0.3333333333333333,0.6312056737588653,1.035460992907801,15.05415732283231,15.05415732283231,-1.590502081959689
0,0,23,3,0,0,0,0,0,0,0.829846431904775,0.2285714285714286,0.4514285714285714,0.7542857142857143,15.04150519809837,15.04150519809837,-1.864718948386745
0,1,10,0,0,0,0,0,0,0,3.791906588160133,0.5675675675675675,1.013513513513514,1.472972972972973,13.94265592671347,13.94265592671347,-1.884237779423161
0,0,4,2,0,0,0,0,1,0,3.709627942519615,0.8222222222222222,1.4,2.0,13.81566031219395,13.81566031219395,-1.0807769976163
1,0,12,1,0,1,1,0,0,0,3.949196118375512,0.5348837209302325,0.9418604651162791,1.383720930232558,14.42390127628144,14.42390127628144,-1.901506775004626
2,0,10,2,2,6,0,2,0,0,1.711733456969564,0.3529411764705883,0.6302521008403361,0.9495798319327731,15.37107369569188,15.37107369569188,-1.583391988479431
4,0,10,4,4,4,0,4,0,0,1.716929602261564,0.336,0.6,0.904,15.57587108354183,15.57587108354183,-1.57134366083676
0,0,18,2,0,0,0,0,0,0,0.8498249418808344,0.3235294117647059,0.6397058823529411,1.029411764705882,14.66315597516182,14.66315597516182,-1.925146923896684
4,0,24,4,1,0,3,1,1,0,1.675915215416496,0.2628865979381443,0.5412371134020618,0.8917525773195877,15.03633355655399,15.03633355655399,-1.833130128524804
1,0,26,3,1,4,0,1,2,0,1.657520069070889,0.2914798206278027,0.5739910313901345,0.9506726457399103,15.72655352921968,15.72655352921968,-1.980646481451998
0,0,26,4,0,7,0,0,0,0,1.68230920810368,0.2587719298245614,0.5043859649122807,0.8289473684210527,15.72336475225497,15.72336475225497,-1.976199437899011
1,0,30,3,1,4,0,1,1,0,1.653558212567996,0.273109243697479,0.5588235294117647,0.9537815126050421,15.86241609506449,15.86241609506449,-2.010753207966308
1,0,24,1,1,0,0,1,0,0,1.672394215234502,0.1832460732984293,0.3298429319371728,0.518324607329843,15.32590910716239,15.32590910716239,-1.518077452787386
0,1,19,2,0,4,0,0,0,0,1.63476988496276,0.3725490196078431,0.6928104575163399,1.07843137254902,15.15980837541001,15.15980837541001,-1.945525033010117
0,1,21,1,0,7,0,0,0,1,1.654033098975345,0.3243243243243243,0.6054054054054054,0.9513513513513514,15.16106093612909,15.16106093612909,-1.903457603020195
0,4,14,0,0,3,0,0,0,0,0.8657213465517665,0.2924528301886792,0.4905660377358491,0.6792452830188679,14.2018407155264,14.2018407155264,-1.472841129760174
0,0,15,1,0,0,0,0,0,0,1.723678874880871,0.4049586776859504,0.768595041322314,1.181818181818182,14.84858833989709,14.84858833989709,-1.644555067022299
0,0,14,1,0,0,0,0,0,0,0.8429825880248281,0.2366412213740458,0.4274809160305343,0.6793893129770993,15.10277266257171,15.10277266257171,-1.428966639271307
0,0,14,1,0,0,0,0,0,0,0.8227962382776305,0.2403100775193799,0.4341085271317829,0.689922480620155,15.07919119570388,15.07919119570388,-1.417019789915478
0,0,14,0,0,0,0,0,0,0,0.861740269978346,0.1796875,0.296875,0.4375,14.91535224247437,14.91535224247437,-1.321046357563356
0,0,14,0,0,0,0,0,0,0,0.8463935944171659,0.1953125,0.328125,0.5,15.01435203896878,15.01435203896878,-1.329321222664425
0,0,14,0,0,0,0,0,0,0,0.8493825012786469,0.1916666666666667,0.325,0.5,14.66572364702081,14.66572364702081,-1.339169491721439
0,0,14,0,0,0,0,0,0,0,1.673487953551249,0.1923076923076923,0.3230769230769231,0.4923076923076923,14.99082226920942,14.99082226920942,-1.356261310427924
0,0,14,0,0,0,0,0,0,0,0.8529825655294602,0.1769230769230769,0.2923076923076923,0.4307692307692308,14.96349408139543,14.96349408139543,-1.353738523936077
0,0,14,0,0,0,0,0,0,0,0.850844400949143,0.1854838709677419,0.3145161290322581,0.4838709677419355,14.8432571778038,14.8432571778038,-1.354196813663591
0,0,14,0,0,0,0,0,0,0,0.8299298988292537,0.1953125,0.328125,0.4921875,15.03011067807532,15.03011067807532,-1.335311657484299
0,0,14,0,0,0,0,0,0,0,0.8356567776153928,0.1953125,0.328125,0.4921875,14.98272297528951,14.98272297528951,-1.351736950939808
0,0,14,0,0,0,0,0,0,0,0.8322769504779285,0.1953125,0.328125,0.5,14.97760469509373,14.97760469509373,-1.346778498194462
0,0,22,1,0,3,0,0,0,0,1.725214343714482,0.3049645390070922,0.5602836879432624,0.8652482269503546,14.95408169793828,14.95408169793828,-2.117256315828111
0,0,22,1,0,3,0,0,0,0,1.734442013399525,0.3049645390070922,0.5602836879432624,0.8652482269503546,14.79995927197227,14.79995927197227,-2.136177062296555
0,0,23,3,0,1,0,0,1,0,1.707800040502841,0.3664596273291926,0.7329192546583851,1.173913043478261,14.22634911980965,14.22634911980965,-2.138796220953248
1,6,29,2,1,1,0,1,1,0,1.65752344468368,0.3238095238095238,0.6333333333333333,1.057142857142857,15.28463411333783,15.28463411333783,-1.9362852933699
0,0,23,5,0,0,0,0,0,1,0.8344144808424111,0.2378378378378379,0.4702702702702703,0.745945945945946,15.5705728603092,15.5705728603092,-2.016185480201377
1,6,32,2,1,0,0,1,1,0,1.657502438370558,0.2837837837837838,0.5585585585585585,0.954954954954955,15.32358859424393,15.32358859424393,-1.964781700650423
4,6,42,5,2,2,2,2,1,1,1.641869774808771,0.2212389380530974,0.4572271386430679,0.7846607669616519,15.88342460060294,15.88342460060294,-2.23906334219467
0,6,32,2,0,1,0,0,1,0,1.662000952052951,0.2831858407079646,0.5530973451327433,0.9380530973451328,15.24028669617047,15.24028669617047,-1.99071581813397
0,6,48,3,0,3,0,0,2,0,1.691212961441816,0.1981981981981982,0.4084084084084084,0.7507507507507507,15.11393448484565,15.11393448484565,-2.22074762045493
3,0,24,0,0,0,3,0,0,0,1.856826398863954,0.3038674033149171,0.6022099447513812,0.9834254143646409,15.27804785565726,15.27804785565726,-1.747272963468256
1,6,30,2,1,0,0,1,0,0,1.6540852841577,0.3028846153846154,0.6201923076923077,1.038461538461539,15.13342077549427,15.13342077549427,-2.047718133993524
0,1,8,0,0,1,0,0,0,0,3.30310910678236,0.5068493150684932,0.9041095890410958,1.328767123287671,14.09223819266215,14.09223819266215,-1.284067981497365
0,2,23,2,0,0,0,0,0,0,1.663591435758151,0.3089887640449438,0.5955056179775281,0.9831460674157303,14.99210708012025,14.99210708012025,-1.806005118469623
1,0,10,3,1,0,0,1,0,0,3.976943499412567,0.4623655913978494,0.9247311827956989,1.483870967741935,14.7591218912844,14.7591218912844,-1.583834600392328
1,0,10,3,1,0,0,1,0,0,2.04564460402338,0.4505494505494506,0.8791208791208791,1.43956043956044,14.70663574512453,14.70663574512453,-1.606154223289072
1,0,14,1,1,0,0,1,0,0,1.699465359056152,0.3760683760683761,0.7094017094017094,1.128205128205128,14.760033374147,14.760033374147,-1.913939270090702
1,0,14,1,1,0,0,1,0,0,1.691782328295938,0.4655172413793103,0.8793103448275862,1.379310344827586,14.84295404966542,14.84295404966542,-1.683920740712872
1,0,14,1,1,0,0,1,0,0,1.669567696461921,0.4655172413793103,0.8706896551724138,1.353448275862069,14.86955219975346,14.86955219975346,-1.87598764499622
1,0,14,1,1,0,0,1,0,0,1.716246347527463,0.453781512605042,0.8487394957983193,1.310924369747899,14.79181204108725,14.79181204108725,-1.855467047868479
4,0,13,0,0,0,4,0,0,0,4.321336446066309,0.4222222222222222,0.7444444444444445,1.1,13.92098792887972,13.92098792887972,-1.650553481707809
0,6,33,3,0,1,0,0,2,0,1.66719173662986,0.264957264957265,0.5427350427350427,0.9145299145299145,15.20769288097187,15.20769288097187,-2.134323485013942
0,6,32,2,0,1,0,0,2,0,1.662999193504068,0.2831858407079646,0.5796460176991151,0.9734513274336283,15.21349821326771,15.21349821326771,-2.055901457086523
0,6,31,1,0,1,0,0,1,0,1.671707605657815,0.2777777777777778,0.5509259259259259,0.9120370370370371,14.98384278683253,14.98384278683253,-2.074610979301681
1,0,12,2,0,0,1,0,0,0,1.103889923378871,0.4117647058823529,0.7745098039215687,1.215686274509804,14.58011907984824,14.58011907984824,-1.709985973498052
1,2,27,3,0,3,1,0,0,0,1.684880887249526,0.287037037037037,0.5462962962962963,0.8796296296296297,15.30194785083252,15.30194785083252,-1.977336257960982
0,0,13,0,0,0,0,0,0,0,0.853710792600664,0.1932773109243698,0.319327731092437,0.4621848739495799,14.85247638905465,14.85247638905465,-1.309016595971778
4,0,13,0,0,0,4,0,0,0,1.830207879315927,0.2601626016260163,0.4308943089430894,0.6178861788617886,14.94824424836013,14.94824424836013,-1.712473683356726
3,0,13,0,0,0,3,0,0,0,1.1788272526927,0.2622950819672131,0.4344262295081967,0.6229508196721312,14.84270540861743,14.84270540861743,-1.733332207321868
2,0,13,0,0,0,2,0,0,0,1.751874072337079,0.2644628099173554,0.4380165289256198,0.628099173553719,14.81181284053381,14.81181284053381,-1.763707827326609
0,0,18,1,0,0,0,0,0,0,0.8491529102404768,0.2027027027027027,0.3513513513513514,0.5337837837837838,14.92610252522778,14.92610252522778,-1.377394035849744
0,0,18,1,0,1,0,0,0,0,0.8583367080891637,0.2368421052631579,0.4078947368421053,0.5921052631578947,14.716560675187,14.716560675187,-1.396747496282876
1,0,12,3,1,0,0,1,1,0,1.613517168934508,0.5196078431372549,0.9607843137254902,1.480392156862745,15.01849173891963,15.01849173891963,-1.877206702877889
1,0,12,4,1,0,0,1,1,0,1.794178071437897,0.4953271028037383,0.9158878504672897,1.420560747663551,15.09590492402199,15.09590492402199,-1.86476934068778
1,0,12,3,1,0,0,1,1,0,1.758634823447886,0.5242718446601942,0.9805825242718447,1.504854368932039,15.0345005389538,15.0345005389538,-1.880458922039199
2,0,12,3,1,0,1,1,1,0,1.675273019480174,0.5471698113207547,1.028301886792453,1.566037735849057,15.08054697243877,15.08054697243877,-1.870274557896294
1,0,12,4,1,0,0,1,2,0,1.69761410654508,0.4907407407407408,0.9074074074074074,1.407407407407407,15.09872689762319,15.09872689762319,-1.881517025872965
0,0,9,0,0,6,0,0,0,0,0.8703327129701109,0.2727272727272727,0.4343434343434344,0.6262626262626263,14.75634507118409,14.75634507118409,-1.473463271848222
2,0,17,2,2,6,0,2,0,0,1.658110429800763,0.2804878048780488,0.5365853658536586,0.8475609756097561,15.1850123757631,15.1850123757631,-2.014566042019175
6,0,17,4,3,5,3,3,0,0,1.663448725805647,0.2786885245901639,0.5245901639344263,0.7978142076502732,16.00685219607336,16.00685219607336,-1.726817267847796
0,0,5,0,0,0,0,0,0,0,2.984387503940031,0.4509803921568628,0.7843137254901961,1.196078431372549,13.33673469434087,13.33673469434087,-2.015985623514519
1,0,14,2,1,0,0,1,0,0,1.760288433022686,0.3492063492063492,0.6904761904761905,1.111111111111111,15.02925040907538,15.02925040907538,-1.391364814064077
0,1,12,3,0,0,0,0,2,0,0.8579920527627034,0.2966101694915254,0.5423728813559322,0.864406779661017,15.07395213139058,15.07395213139058,-1.525063675248548
0,1,12,4,0,0,0,0,2,0,0.8677990372223193,0.2727272727272727,0.487603305785124,0.768595041322314,15.18720375537453,15.18720375537453,-1.537144174114762
0,0,14,6,0,0,0,0,0,0,0.8450124172236402,0.2058823529411765,0.3602941176470588,0.5661764705882353,15.28302026459509,15.28302026459509,-1.462865187139376
1,0,12,3,1,1,0,1,1,0,1.56895559882554,0.3870967741935484,0.717741935483871,1.104838709677419,15.09780626102409,15.09780626102409,-1.498109505167833
3,0,15,1,1,1,2,1,0,0,1.680582677908875,0.4186046511627907,0.8062015503875969,1.255813953488372,14.77000007206264,14.77000007206264,-1.644556354480561
0,0,14,3,0,3,0,0,3,0,0.8125666056379373,0.2898550724637681,0.5362318840579711,0.8405797101449275,15.07384080304444,15.07384080304444,-1.514357918473912
2,0,14,4,2,4,0,2,2,0,1.751983560342897,0.2987012987012987,0.5454545454545454,0.8636363636363636,15.60782349299497,15.60782349299497,-1.598583021521314
1,0,14,4,1,5,0,1,0,0,1.661997979897886,0.3098591549295774,0.5774647887323944,0.9436619718309859,15.50847573546279,15.50847573546279,-1.581432792378339
4,0,14,1,1,2,3,1,0,0,1.689315008115107,0.3684210526315789,0.6616541353383458,0.9774436090225563,15.26146761935677,15.26146761935677,-1.870162983059142
0,0,14,1,0,0,0,0,0,1,0.8425931199191858,0.3596491228070176,0.6754385964912281,1.052631578947368,14.7368246970108,14.7368246970108,-1.640583034552135
1,0,15,3,1,0,0,1,0,1,1.661987880172978,0.3923076923076923,0.7538461538461538,1.184615384615385,14.91328647234142,14.91328647234142,-1.793222609100642
1,1,13,0,0,5,1,0,0,0,0.8615994813377272,0.3700787401574803,0.6377952755905512,0.937007874015748,14.9819317117137,14.9819317117137,-2.008897747700763
1,0,13,2,1,2,0,1,0,1,1.720082305059358,0.3923076923076923,0.7153846153846154,1.115384615384615,14.92805966034745,14.92805966034745,-1.791688286753841
0,0,13,0,0,1,0,0,0,0,3.45280304519465,0.3763440860215054,0.6989247311827957,1.064516129032258,14.23744264243566,14.23744264243566,-1.781109656680002
1,0,16,2,1,5,0,1,0,1,1.666328548314587,0.3561643835616438,0.6712328767123288,1.041095890410959,15.31507803486129,15.31507803486129,-1.754598038833638
2,0,15,2,2,0,0,2,0,0,1.677188641783304,0.3488372093023256,0.6511627906976745,1.038759689922481,15.17597422820094,15.17597422820094,-1.566736739786632
2,1,15,1,1,0,1,1,0,0,1.711654782221091,0.4390243902439024,0.8373983739837398,1.284552845528455,14.66779997882352,14.66779997882352,-1.92081417745187
1,1,13,1,1,1,0,1,0,0,1.64175875326505,0.4464285714285715,0.8035714285714286,1.232142857142857,14.85536983442661,14.85536983442661,-1.804740687889484
1,1,11,1,1,1,0,1,0,0,1.779823088391481,0.5368421052631579,0.9789473684210527,1.452631578947368,14.52389855780192,14.52389855780192,-1.391361946522303
1,0,12,1,1,0,0,1,0,0,1.703434859945379,0.3738317757009346,0.6728971962616822,1.074766355140187,14.87180199828271,14.87180199828271,-1.565604408748721
1,0,15,1,1,1,0,1,0,0,1.660820379020976,0.3888888888888889,0.7380952380952381,1.158730158730159,14.97863775281609,14.97863775281609,-1.540142684049325
1,0,14,1,1,0,0,1,0,0,1.624472226047794,0.336,0.6,0.92,14.99330106411294,14.99330106411294,-1.610388724334535
1,0,14,1,1,1,0,1,0,0,1.571033915684082,0.4166666666666667,0.8083333333333333,1.275,14.74045649817311,14.74045649817311,-1.579553839568222
1,0,15,1,1,1,0,1,0,0,1.671676876999441,0.3769230769230769,0.7,1.076923076923077,14.92892740229356,14.92892740229356,-1.450432439237161
1,0,15,1,1,0,0,1,0,0,1.677895638295985,0.3305785123966942,0.5950413223140496,0.9421487603305785,15.09739772570203,15.09739772570203,-1.895113027084097
2,0,13,1,1,0,1,1,0,0,1.620395575233869,0.3916666666666667,0.7333333333333333,1.133333333333333,14.6494864647457,14.6494864647457,-1.549651303758927
1,0,15,1,1,1,0,1,0,0,1.638888143007202,0.4298245614035088,0.8245614035087719,1.271929824561403,14.41576197428103,14.41576197428103,-1.852019671149676
0,0,14,0,0,1,0,0,0,0,0.8428373824040424,0.3551401869158878,0.6635514018691588,1.018691588785047,14.52116473674885,14.52116473674885,-1.353933940673425
0,0,14,1,0,0,0,0,0,0,1.68756656334702,0.4017094017094017,0.7094017094017094,1.094017094017094,14.92147904318093,14.92147904318093,-1.381655842258004
1,0,11,1,1,0,0,1,0,0,1.80287963684001,0.3861386138613861,0.693069306930693,1.059405940594059,14.85265773129595,14.85265773129595,-1.634133514087412
1,0,12,1,1,1,0,1,0,0,1.634641369134236,0.4339622641509434,0.8113207547169812,1.273584905660377,14.54554225035834,14.54554225035834,-1.281179197238006
1,0,13,1,1,1,0,1,0,0,1.640729424253079,0.4622641509433962,0.8679245283018868,1.320754716981132,14.57417333479858,14.57417333479858,-1.56173851902173
2,0,14,1,1,0,1,1,0,0,1.62968727032175,0.4210526315789473,0.7807017543859649,1.210526315789474,14.82010930430953,14.82010930430953,-1.988611075513456
1,0,15,1,1,0,0,1,0,2,1.652053252102644,0.3968253968253968,0.746031746031746,1.150793650793651,14.65728707339017,14.65728707339017,-2.064368954465329
0,0,14,1,0,0,0,0,0,0,0.8425364621440357,0.3414634146341464,0.6585365853658537,1.040650406504065,14.71539487277066,14.71539487277066,-1.885742905340183
0,0,12,1,0,4,0,0,0,1,0.8527607901012437,0.4285714285714285,0.8,1.257142857142857,14.35117858606587,14.35117858606587,-1.80472629367051
0,0,13,0,0,0,0,0,0,0,0.8468035959946845,0.2173913043478261,0.3652173913043478,0.5391304347826087,14.91712170874973,14.91712170874973,-1.320057164682452
0,0,15,0,0,0,0,0,0,0,0.8452648074433589,0.2743362831858407,0.504424778761062,0.8141592920353983,14.38177683780686,14.38177683780686,-1.490597154532615
0,0,16,0,0,0,0,0,0,0,0.8515248185595883,0.256198347107438,0.4710743801652892,0.7603305785123967,14.56357720382769,14.56357720382769,-1.494604292392481
0,0,17,0,0,0,0,0,0,0,0.8336881418539419,0.2403100775193799,0.4418604651162791,0.7131782945736435,14.68703072123037,14.68703072123037,-1.498142521968183
0,0,18,0,0,0,0,0,0,0,0.8540606745166971,0.2246376811594203,0.4130434782608696,0.6666666666666666,14.80979169899785,14.80979169899785,-1.501895798545684
0,0,15,0,0,0,0,0,0,0,0.8562254839213738,0.2743362831858407,0.504424778761062,0.8230088495575221,14.25656382208285,14.25656382208285,-1.617951909789354
0,0,16,0,0,0,0,0,0,0,0.8682573816877375,0.256198347107438,0.4710743801652892,0.7603305785123967,14.40151079693486,14.40151079693486,-1.686601827105986
0,0,17,0,0,0,0,0,0,0,0.8008542988005845,0.2403100775193799,0.4418604651162791,0.7131782945736435,14.5037024344681,14.5037024344681,-1.729714635344293
0,0,18,0,0,0,0,0,0,0,0.8495773192366749,0.2246376811594203,0.4130434782608696,0.6739130434782609,14.62192362533562,14.62192362533562,-1.762922007502229
0,0,14,0,0,0,0,0,0,0,0.8604947961845352,0.2952380952380952,0.5428571428571428,0.8761904761904762,14.17641375668499,14.17641375668499,-1.498625393752881
0,0,15,0,0,0,0,0,0,0,0.8525337205366305,0.2719298245614035,0.5,0.8157894736842105,14.38374337365458,14.38374337365458,-1.504067198414366
0,0,16,0,0,0,0,0,0,0,0.8947352243172346,0.2540983606557377,0.4672131147540984,0.7622950819672131,14.56554373967541,14.56554373967541,-1.508074336274233
0,0,17,0,0,0,0,0,0,0,0.8397114233099521,0.2384615384615385,0.4384615384615385,0.7153846153846154,14.68899725707809,14.68899725707809,-1.511612565849934
0,0,18,0,0,0,0,0,0,0,0.8453759299886614,0.223021582733813,0.4100719424460432,0.6690647482014388,14.81152072668647,14.81152072668647,-1.515365842427436
0,0,15,0,0,0,0,0,0,0,0.8631654021373274,0.2719298245614035,0.5,0.8157894736842105,14.26489756473602,14.26489756473602,-1.631421953671104
0,0,16,0,0,0,0,0,0,0,0.8456737429138336,0.2540983606557377,0.4672131147540984,0.7540983606557377,14.40984453958804,14.40984453958804,-1.700071870987736
0,0,17,0,0,0,0,0,0,0,0.8538639305588268,0.2384615384615385,0.4384615384615385,0.7076923076923077,14.51203617712127,14.51203617712127,-1.743184679226043
0,0,18,0,0,0,0,0,0,0,0.8492440946889381,0.223021582733813,0.4100719424460432,0.6690647482014388,14.59311965921651,14.59311965921651,-1.776392051383979
0,0,6,0,0,0,0,0,0,0,3.59129643242332,0.825,1.4,1.975,12.87018792751175,12.87018792751175,-1.099759361466886
0,0,14,0,0,1,0,0,0,1,1.752976259516262,0.5161290322580645,0.978494623655914,1.494623655913978,13.82106193721566,13.82106193721566,-1.541545276185309
3,0,11,2,0,2,3,0,1,0,1.197021973290771,0.3928571428571428,0.7053571428571429,1.053571428571429,14.82071840721773,14.82071840721773,-1.539190584962031
0,0,11,5,0,2,0,0,1,0,0.8542618763356219,0.3217391304347826,0.5739130434782609,0.8695652173913043,14.89518819471541,14.89518819471541,-1.521674398673124
0,0,25,3,0,1,0,0,1,0,1.661724942068756,0.2783505154639175,0.5567010309278351,0.9278350515463918,15.43243071355098,15.43243071355098,-1.671053283762699
3,1,23,3,3,2,0,3,0,0,1.684589180400337,0.2893401015228426,0.5532994923857868,0.8527918781725888,15.57481536672143,15.57481536672143,-2.156416008176378
0,0,23,3,0,3,0,0,0,2,0.8173624269741528,0.28,0.5371428571428571,0.8571428571428571,15.09753691382783,15.09753691382783,-1.996834147203804
0,0,2,1,0,0,0,0,1,0,2.658078317122565,1.068965517241379,1.689655172413793,2.206896551724138,12.51049358119434,12.51049358119434,-1.498073833541491
0,0,23,5,0,1,0,0,0,0,1.686328504548531,0.2984293193717277,0.5968586387434555,0.9842931937172775,15.3760129004185,15.3760129004185,-1.75586982235925
1,1,14,1,1,1,0,1,0,0,1.627809558484959,0.5462962962962963,0.9814814814814815,1.481481481481481,14.50136856587615,14.50136856587615,-1.957738995618482
0,1,24,5,0,1,0,0,0,0,1.671048194699894,0.3045685279187818,0.5989847715736041,0.9746192893401016,15.3966589133045,15.3966589133045,-1.817351732510142
